px,py,pz,vx,vy,vz,roll,pitch,yaw,wx,wy,wz
6.703233985259057e-05,4.148183589357668e-08,0.07995812025898062,0.006704266606291091,-5.06787110855503e-10,-0.0041823586092739964,1.645218305259641e-11,0.0008375946179908491,2.6339174305832632e-08,9.703442742792816e-09,0.08375951042098029,2.5305849270414707e-09
4.677143733373247e-05,4.14818139605656e-08,0.08002921217234575,-0.0020302449851978014,5.1177396469495315e-11,0.007108005953097222,-4.9792871583980455e-12,0.0005844657312154923,2.6359179835657227e-08,-2.144569617274385e-09,-0.025312888823758914,2.0006976986647733e-09
2.6510534393125473e-05,4.1481685156054104e-08,0.07912030413156534,-0.001995974711121727,3.946910507012376e-11,-0.09089147040721209,1.1978668687702336e-11,0.0003313368451212537,2.6375090580774323e-08,1.6950670294617062e-09,-0.025312888744582516,1.591162944953329e-09
6.154875728818423e-11,4.199383375795667e-08,0.08000000437598125,2.2669894038866033e-09,3.855038685105795e-10,0.009999998950846412,-6.645724779149964e-11,4.811711545327632e-10,2.0051698581292943e-10,-5.823093651434416e-09,2.648371533295058e-08,1.3231890914499344e-09
7.923542046347953e-11,4.199830071541815e-08,0.07912000440262851,1.8354357025531503e-09,4.5280681311983846e-10,-0.08799999733527349,-6.944394818760685e-11,7.58743033790048e-10,1.6050232436208822e-10,-2.9867003594430666e-10,2.775718792649117e-08,-4.001466143205198e-09
4.9774586059172233e-11,4.199726702832769e-08,0.07999999998505712,2.3331097022728263e-09,4.739545035346487e-10,0.009999998966707183,-8.059163969563542e-11,4.3715655667108064e-10,1.2828897068342987e-10,-8.34138328266412e-09,3.388591149158895e-08,-3.2213352861948665e-09
-6.700756155806598e-05,4.199219319904443e-08,0.07995812025897996,-0.006704266606332975,-5.067770735593864e-10,-0.004182358609342259,1.645209999384814e-11,-0.0008375946180043948,1.0300694801340277e-10,9.703317172553983e-09,-0.08375951042149443,-2.5305894188203494e-09
-4.674665903945077e-05,4.199270701004722e-08,0.08002921217234661,0.0020302449851737217,5.1177545933815453e-11,0.0071080059532489205,-4.979551676752028e-12,-0.000584465731232004,8.300138874721588e-11,-2.1445877204213353e-09,0.025312888823462328,-2.0007006385470286e-09
-2.6485756099085565e-05,4.199311394933825e-08,0.07912030413156772,0.0019959747110958274,3.946924693525442e-11,-0.09089147040706039,1.1978577405673955e-11,-0.00033133684514073246,6.709062036527042e-11,1.6950843529346526e-09,0.025312888744285805,-1.5911652669205696e-09
2.4716746898986058e-08,4.250596350125688e-08,0.08000000437598126,-2.2669883253239075e-09,3.8550365999051837e-10,0.009999998950846065,-6.645723439991657e-11,-4.811705669381285e-10,2.6241664137597623e-08,-5.823090754047185e-09,-2.648369741540697e-08,-1.3231920290063623e-09
2.4699060240644556e-08,4.2510430455046064e-08,0.07912000440262852,-1.8354351388366138e-09,4.5280648895073193e-10,-0.08799999733527349,-6.944390606997802e-11,-7.587422551529526e-10,2.6281678713301288e-08,-2.986671648173499e-10,-2.7757168820687594e-08,4.001457568473149e-09
