thrust,tau_x,tau_y,tau_z
566.2296236664037,551.8313213295168,541.6685332541703,554.9704316261148
566.0286971955031,551.9762132153328,542.6112536872869,555.0344074921966
565.9602483178547,552.2507855659371,543.2924213165812,555.318687316749
565.8095110396347,552.2881168853163,543.4677201321737,555.1939817495635
565.6072357851014,552.6886216188234,545.0105612678223,555.613495143459
565.4575538545216,552.7645264688305,545.2501449282987,555.5235473122228
565.3905071396525,553.0485835721524,545.9373418009886,555.8121952252321
565.1522170100881,553.451689693067,547.3869195636659,556.1728725580722
565.0128675214143,553.5763806687755,547.6906800219808,556.1210071773351
564.956370462109,553.8826567964593,548.3651854547619,556.3916345449159
564.6770238834929,554.4311552531128,550.0956406210819,556.8453795526424
564.5361803359868,554.5916173152433,550.4586208662325,556.8272673540514
564.4804449085829,554.9130094780326,551.1320243803154,557.0880509667096
564.1306002006844,555.5170733870175,552.8755381055729,557.4999162633261
564.078572656962,555.8530915974865,553.5339240565269,557.7442626158866
564.0238885314366,556.1880581641232,554.2001571692132,557.993954533667
563.6544753555282,556.8443729957314,555.9765038771542,558.4861459345651
563.5767378983048,557.1477459405908,556.561968869371,558.6648667872339
563.5247334424324,557.49333468339,557.2084957804951,558.8969834775096
563.1771908724437,558.2826712484583,559.0544145071,559.4562421864013
563.1209030415125,558.6130982207709,559.6833035332116,559.6918324523133
563.046660985442,558.9307349463943,560.2707458876085,559.8762927565091
562.7848366604256,559.9825592737144,562.321099942037,560.5851159386175
562.7260375374092,560.3090454417107,562.9242985626129,560.8077845695658
562.6687700267913,560.65008368231,563.5273745462653,561.018274348968
562.3508476422302,561.7239737063312,565.4681633918877,561.6480964764635
562.2829040422073,562.0403181472961,566.0423407697444,561.8550956222542
562.2164094257286,562.371417335575,566.6147963208192,562.0485332502637
561.8621397115992,563.2534590806046,568.0467220610183,562.4190281739588
561.7872081452898,563.5406071635973,568.5796517972899,562.6206983063829
561.7132390675476,563.8407509796741,569.1104851230367,562.8098031675473
571.5088298531726,563.9808501936986,553.1126678568666,557.4943759357076
571.5295656833335,564.2486931639271,553.3638781541381,557.6055977710571
571.5532140682334,564.5220350966689,553.6106571944638,557.7097667920289
569.2273869445875,564.3930279910861,555.1330477736478,558.2477628567452
