thrust,tau_x,tau_y,tau_z
542.8776683002758,543.564819486195,548.1814921500942,547.5001448411401
551.8982928737707,552.7880207985519,557.6199323628724,556.7379339175413
540.0632658816781,545.3117496986064,550.5046268666529,545.306085192194
549.0882416459667,554.5451898627392,559.9425882652768,554.5386900270132
539.5057807152015,545.3575283203797,551.1396321539685,545.3498684587715
542.5243448129115,544.2347038006114,550.3235821607519,548.6321460288301
539.9180745619516,545.8002325900386,552.1656699347714,546.3519905179181
541.0622385675302,546.9108407725009,553.1011939162543,547.3192196777123
537.0823140356205,546.7829581054237,554.1978107308447,544.6242863147436
537.7643980850806,547.5694359097166,554.7377482599898,545.0563790260259
538.4702108376882,548.2758640900206,555.1555545206827,545.4677288663845
537.9687207909378,545.7430953535581,554.3423566972659,546.6925275279482
538.7592396153198,546.310711309124,554.5730885640586,547.1539897069994
538.2520102728411,546.123165095616,554.4175857284712,546.6658267993262
539.1235203161586,546.6193064498965,554.5457031816644,547.1672557273512
536.7231458877998,545.9355872706911,555.7161191038804,546.6665342066644
537.5953134951221,546.5095725802519,555.8542716993736,547.0763608128655
536.7145413412397,546.7250371149373,556.2710017884165,546.4353988219875
537.5855186468317,547.3292769144244,556.412766655766,546.8264708291873
535.1770686250456,546.6655029229779,557.5956228036815,546.3342660382301
536.1107879821159,547.2925866927229,557.6704881118163,546.7108821563174
535.6236862989955,546.867634457867,557.666530220658,546.6447263940379
536.6150276443196,547.470498132533,557.687951575323,547.0416609735842
534.4710223058687,546.5075617036916,558.6087470683558,546.8385930515634
535.5578976515313,547.1222194837189,558.5421060222974,547.2423947343109
534.5321976710707,547.0369425018149,559.0897962528295,546.8606459714433
535.6358103251505,547.6484183382836,559.0080906826985,547.2527412579445
533.4715391065995,546.8208420814179,559.99010212757,546.9632018683984
534.6318122736452,547.4534845927332,559.8531939411037,547.3326219398128
533.461378279306,547.1265234794655,560.5760710904918,547.1930311416588
534.6565527255325,547.748197379003,560.4058569362359,547.5697250659407
532.5347849063706,547.0839274975036,561.3385721972292,547.1675449250796
533.7910580335384,547.7210489404976,561.1088222265174,547.5289399565302
532.7046895608848,547.3903071588405,561.7550824123979,547.3702136066507
534.0070311885374,548.0332647604731,561.4791199163773,547.7227524932316
531.9667530804202,547.3601465574965,562.3418599954344,547.3561941822187
533.3265271659845,548.0061653684597,562.0117720404304,547.7040963955059
532.32998321881,547.6712659239138,562.5843814664663,547.5225686140894
533.7241736228516,548.3204176098778,562.2177306477265,547.8644836348046
531.8026191763182,547.6589767101912,562.9948966368249,547.4958181907829
533.2452571608287,548.3118785489795,562.5825118393846,547.8318629285237
532.3237698285516,547.9770837630789,563.0820374893233,547.6461128821293
533.7860900301221,548.6243496510236,562.6439965553208,547.9860462088081
531.9764499216747,547.9889499501435,563.3353116657206,547.6191191598446
533.475106501697,548.6428249582899,562.8610940159775,547.9509860241783
532.6199667485338,548.3205516946263,563.2843520725753,547.7696303274713
534.1287196726903,548.9655319370092,562.7917933630987,548.1089218123511
532.4151630973414,548.3595580861333,563.3926302567774,547.7684935015036
533.9467313215986,549.0028553476141,562.8756526319968,548.1077483131293
533.1516269320715,548.7084510933827,563.2164268632919,547.9370470146708
534.6870572206748,549.3507941038664,562.687008866688,548.2746912915017
533.0730483944978,548.7802037485293,563.1957723883079,547.9567971187046
534.6239490915718,549.4110014871892,562.649458106623,548.3023706282396
533.8805649894537,549.1447678620614,562.8999884131385,548.1643673798385
535.4240611650627,549.7682478216557,562.3530520600947,548.5124124095058
533.9102234690187,549.2484902176919,562.7639120794933,548.212927507925
535.4674137212189,549.8719725317509,562.2026672959691,548.5550046404676
534.7947609459843,549.6343533907153,562.363191996113,548.431992041931
536.3922484082013,550.2540116863998,561.7766797213237,548.7858241790216
534.9234763260993,549.7531623107844,562.095643329762,548.5056330042985
536.4858386107818,550.3567751133335,561.5280444277652,548.8551588977278
535.9427986419067,550.177508135526,561.577708444129,548.7458977754252
537.4863612444686,550.7676313182259,561.018339694046,549.0951883467915
536.1371862824116,550.3218096469285,561.219112178975,548.8521197797924
537.6723900190008,550.8863214955046,560.6682039911461,549.2150664700386
537.1898843031813,550.7528277497088,560.6028068345419,549.1535057795264
538.6997332551501,551.3102456067821,560.0708811642662,549.510499748069
537.4788908972926,550.9266537593418,560.1557857938753,549.2779339735491
538.9939271170264,551.4738421127482,559.6216020870991,549.63078600069
538.606776203366,551.3737367421512,559.4415686435153,549.5846730270534
540.0851841658309,551.8855608752169,558.9350109381841,549.9550230824445
538.9897524533146,551.5651393799237,558.8824996857805,549.7718333190999
540.4593272758682,552.0765474411762,558.3913538831013,550.1265233573914
540.1837583935065,552.0206432160339,558.0998626925632,550.0660255234138
541.6431018489914,552.5116213182923,557.6181143777555,550.4212547098061
540.7065501348333,552.2311418557782,557.429923550392,550.2491524969513
542.1411851994158,552.690235182564,556.9773710133096,550.6165688030026
541.9613285787159,552.6829570132542,556.5520916107051,550.5912975558815
543.3608141098235,553.1354700070331,556.1314926901716,550.9439348127128
542.5981418088303,552.914962667614,555.8095819212308,550.7596644182557
543.9980422537482,553.34553979655,555.3935422202843,551.1132433332998
543.9567745829794,553.3689174980508,554.8239909667968,551.0934228118156
545.3513088816869,553.7741493967736,554.4325885071928,551.4609501021072
544.6885358000186,553.5940445361049,553.9710834855905,551.2966185046836
546.0216273493027,553.9872424211019,553.6253177801387,551.6445163695092
546.1883250682903,554.0747467458582,552.9044831913037,551.607772846608
547.4913536463972,554.4317761065322,552.582391532064,551.9647326185918
547.021942785062,554.3054208196423,551.9431164098122,551.8243371742494
548.2705068997519,554.6273367980962,551.6791579056166,552.1922946161116
548.5702872766078,554.7789457163177,550.7877350541207,552.183761871359
549.7801565690593,555.0970778400018,550.5517346622447,552.5320239330767
549.5365483973242,555.0327564360449,549.7438161836569,552.3644949093684
550.73179785634,555.3131052632256,549.5295370321273,552.7235478943714
551.1897738970861,555.495734811072,548.4663369706384,552.7296350719727
552.2992186094248,555.7347823299502,548.3356963529636,553.1009781304372
552.2334917419339,555.7475344519366,547.3514492015516,552.9658725615293
553.3158831020239,555.9839823724384,547.2509923327846,553.3134851328471
554.0789555210152,555.8587130607326,546.5027821978601,553.0918209051921
555.1177551300525,556.0438051005799,546.4440976318585,553.4599241820739
555.5819841268919,555.8566952030062,545.3867073638494,553.1315430055666
556.5436745986644,556.0067238883931,545.4093572931364,553.5048452942737
557.2084427335419,555.8619863947416,544.8409205876599,553.352220927399
558.1122159238502,556.0200619183998,544.8950238848231,553.712482525368
558.6391102695379,555.733510468777,544.0538158400489,553.3358242263306
559.4841585160648,555.8518277899742,544.1432040032863,553.7310388628089
560.0532842686196,555.68707012613,543.6947310391292,553.6682471377884
560.7847734973353,555.7965652123887,543.8640347732062,554.075172124405
561.1883383045721,555.5313034753523,543.1905398165347,553.7832573709102
561.877582662233,555.6592179303003,543.3665213965078,554.1761929489547
562.3641513042769,555.5317740859501,542.9954817575358,554.1450632338999
562.9900598102307,555.6310738961986,543.1980365168519,554.5703556792724
563.3192419310396,555.3679639408252,542.6112814653319,554.360847329168
563.8600880240999,555.4727775760593,542.864279648909,554.7840848431862
564.2374957286717,555.3783530709833,542.6077423213619,554.7936728363898
564.7698460085107,555.5049416492993,542.848304928398,555.2024482483816
565.0613699491398,555.2806124795826,542.2768992427123,554.9908529534044
565.5305586290389,555.3807655875281,542.5370718394038,555.4200640952663
565.8462452181708,555.2901175522019,542.3562604327188,555.4934038569028
566.2482340287155,555.4090055870404,542.6503633163904,555.9008905235893
566.4668606470789,555.2330980740314,542.1731004128496,555.710017129874
566.8543279425515,555.3710881272274,542.4511832658592,556.0954010326868
567.1326686933404,555.320752863122,542.2961595604669,556.161095045592
567.4743022036306,555.4340601030573,542.5931683768976,556.5663899863248
567.6490281159007,555.2607898414377,542.1782781683646,556.4223762345523
567.9574041361906,555.3927782401469,542.4948187725133,556.8132220809364
568.1953887244089,555.3663202836791,542.3695409438424,556.867073356691
568.5095601873762,555.5079418724465,542.6710244787406,557.2463527756462
568.701861993541,555.3491566697875,542.2406216909288,557.0920438965035
568.9866868198131,555.464876227149,542.5465395341747,557.4846841353216
569.1830037630675,555.4405707263691,542.4832500556284,557.5741260335445
569.4278445671703,555.5848122151091,542.8127815239893,557.9356514904481
569.566266917493,555.476522843847,542.4636675056363,557.773118427144
569.7777546611535,555.6271063534568,542.7954352432153,558.1126927757629
569.9257206471727,555.6419640194049,542.8206405892025,558.2197900462753
570.0958482191202,555.7796884533699,543.1810578724069,558.5670477266317
570.1747765250362,555.6831021949027,542.936538201591,558.4441508295014
570.3179680319123,555.8412531650838,543.314593175821,558.766660087402
570.4202291530999,555.8928025681358,543.4176699714095,558.8699251125491
570.5471656424065,556.0508663993563,543.8073528686792,559.186518116133
570.6035823228967,555.9784281980916,543.6385295170054,559.0799564350392
570.7107618550516,556.1307423554208,544.0438643000797,559.3983607218616
570.7843578121212,556.1952002760536,544.2186728890697,559.5248111147822
570.8756036316903,556.3634383448185,544.6398619848795,559.822658892267
570.9084077074018,556.3259828667149,544.5607089922838,559.7311605999887
570.9861726627639,556.4920515370146,544.9951802074268,560.0284707594901
571.0411079131014,556.5804703421544,545.2450434867765,560.1750534292215
571.1078489680795,556.7545677400204,545.710829831222,560.4733568756672
571.1215093761365,556.733171614385,545.7096487539375,560.3989500564537
571.1720450058573,556.9097344168783,546.1942256733442,560.6907749029133
571.2164260802316,557.0873473457984,546.683265490552,560.9788158578314
571.2243517625774,557.0990952581252,546.7536010882967,560.9312090928423
571.2679651647062,557.2919211504998,547.2382519602249,561.1978528174883
