thrust,tau_x,tau_y,tau_z,arm_time
15.160109519958496,-0.009855814278125763,0.009864442050457,1.8135650758921429e-09,6757.82080078125
15.223206520080566,-0.010491649620234966,0.04002803564071655,1.4306834605903873e-09,3855.386962890625
15.199373245239258,-0.011121125891804695,0.00281556136906147,1.1309128078451636e-09,2406.755859375
15.550515174865723,-0.011762470006942749,0.0032815029844641685,8.990844735379255e-10,4822.19677734375
15.220162391662598,-0.012397444806993008,0.01241376157850027,-4.7827515281539945e-09,4337.2802734375
15.421673774719238,-0.012749197892844677,0.012836729176342487,1.145156414139592e-08,4338.65966796875
15.2495756149292,-0.01366661861538887,0.013688077218830585,-7.335693830157197e-09,3856.046875
15.194635391235352,-0.013459482230246067,0.013505784794688225,3.266757886422056e-08,3372.083984375
15.087421417236328,-0.013089478947222233,0.013612829148769379,7.659143363980547e-08,3855.323974609375
14.954221725463867,-0.012627461925148964,0.013860100880265236,1.2056362663770415e-07,3855.489013671875
14.813530921936035,-0.012084221467375755,0.01380901038646698,1.7335047175492946e-07,3856.81787109375
14.664685249328613,-0.011478796601295471,0.013594318181276321,2.450477154525288e-07,3856.39501953125
14.513710975646973,-0.010796116665005684,0.01330007053911686,8.563547453377396e-07,3857.19287109375
14.361181259155273,-0.010056108236312866,0.012961259111762047,1.3221953167885658e-06,3856.388916015625
14.206862449645996,-0.009279299527406693,0.01258144248276949,1.6981306316665723e-06,3858.174072265625
14.051736831665039,-0.0085003562271595,0.012155209667980671,2.0214779397065286e-06,3858.626708984375
13.896758079528809,-0.007721489295363426,0.011687250807881355,2.3204167973744916e-06,3858.0869140625
13.742671966552734,-0.006923796609044075,0.011199775151908398,2.6055899979837704e-06,3860.988037109375
13.590081214904785,-0.006115244701504707,0.010702483355998993,2.8704864689643728e-06,3859.043701171875
13.439438819885254,-0.005340911448001862,0.010183783248066902,3.0973403681855416e-06,3861.3837890625
13.29108715057373,-0.004630317911505699,0.009637531824409962,3.289565256636706e-06,3860.351806640625
13.143651962280273,-0.003935426473617554,0.009075530804693699,3.4746692563203396e-06,3863.372802734375
12.99785041809082,-0.0032272599637508392,0.008527213707566261,3.6291248761699535e-06,3862.0830078125
12.854207992553711,-0.002524271607398987,0.00799277052283287,3.7152497043280164e-06,3862.226806640625
12.713094711303711,-0.0018840301781892776,0.007447103038430214,3.7210538721410558e-06,3860.867919921875
12.574772834777832,-0.0013308431953191757,0.0068815480917692184,3.6714984616992297e-06,3863.906982421875
12.439424514770508,-0.0008240435272455215,0.006323754787445068,3.5837936138705118e-06,3862.1728515625
12.307178497314453,-0.0003173165023326874,0.005804860964417458,3.4272509310540045e-06,3863.432861328125
12.178115844726562,0.00017392262816429138,0.005317714065313339,3.1554784527543234e-06,3862.121826171875
12.050728797912598,0.0006120763719081879,0.004813643172383308,2.79971027339343e-06,3862.769775390625
11.925580978393555,0.0009684301912784576,0.004283612594008446,2.405719669695827e-06,3864.833740234375
11.803055763244629,0.0012862589210271835,0.0037604346871376038,2.0027557638968574e-06,3862.142822265625
11.683416366577148,0.001616625115275383,0.003281358629465103,1.552505182189634e-06,3862.898681640625
11.566831588745117,0.0019472669810056686,0.002840830013155937,9.957348083844408e-07,3861.8818359375
11.453401565551758,0.002217864617705345,0.0023985449224710464,3.375223229795665e-07,3861.44677734375
11.341741561889648,0.002415291965007782,0.0019201412796974182,-3.207283327810728e-07,3863.639892578125
11.2323637008667,0.002577386796474457,0.0014373958110809326,-9.283476174459793e-07,3863.036865234375
11.12560749053955,0.0027625858783721924,0.0009949281811714172,-1.5168886875471799e-06,3860.498779296875
11.02168083190918,0.0029728300869464874,0.0005964599549770355,-2.156311893486418e-06,3863.592041015625
10.920731544494629,0.0031516849994659424,0.0002018548548221588,-2.856632363545941e-06,3861.3388671875
10.822844505310059,0.0032564811408519745,-0.00022124871611595154,-3.540140369295841e-06,3861.935791015625
10.726770401000977,0.003323003649711609,-0.0006688348948955536,-4.109860583412228e-06,3860.5078125
10.632967948913574,0.0034118294715881348,-0.0010905377566814423,-4.574945251079043e-06,3861.35693359375
10.541742324829102,0.003546483814716339,-0.0014645829796791077,-5.011434950574767e-06,3859.802734375
10.45328426361084,0.003685634583234787,-0.0018217265605926514,-5.459532076201867e-06,3862.18505859375
10.367701530456543,0.0037745460867881775,-0.002205662429332733,-5.863751084689284e-06,3859.58984375
10.285067558288574,0.003811705857515335,-0.0026197992265224457,-6.1293567341635935e-06,3859.265869140625
10.204255104064941,0.0038559064269065857,-0.0030345357954502106,-6.219479473656975e-06,3861.701904296875
10.125673294067383,0.0039521269500255585,-0.0034083202481269836,-6.193410627020057e-06,3861.785888671875
10.050023078918457,0.004087712615728378,-0.003748767077922821,-6.121948899817653e-06,3378.764892578125
9.976609230041504,0.0042084380984306335,-0.00410042330622673,-5.9985950429108925e-06,3377.02783203125
9.905936241149902,0.0042823441326618195,-0.00449104979634285,-5.742524081142619e-06,3378.782958984375
9.838065147399902,0.0043362341821193695,-0.004899531602859497,-5.287752628646558e-06,3379.337890625
9.77200698852539,0.004425849765539169,-0.005290471017360687,-4.652622919820715e-06,3377.624755859375
9.708106994628906,0.004571966826915741,-0.005641017109155655,-3.911993644578615e-06,3377.748046875
9.646599769592285,0.004743058234453201,-0.00597735121846199,-3.1112469969230006e-06,3380.222900390625
9.587621688842773,0.004891347140073776,-0.006341617554426193,-2.2162162167660426e-06,3378.368896484375
9.531253814697266,0.005005843937397003,-0.006743445992469788,-1.1554393495316617e-06,3378.924072265625
