px,py,pz,vx,vy,vz,roll,pitch,yaw,wx,wy,wz
4.6771437333707703e-05,4.2506072841590675e-08,0.08002921217234577,-0.00203024498519782,5.1177394607959416e-11,0.007108005953096946,-4.97943634099869e-12,0.0005844657312154817,2.635917950621955e-08,-2.1445695961138695e-09,-0.025312888823759275,2.0006977660809875e-09
2.6510534393100492e-05,4.250594403704363e-08,0.07912030413156534,-0.0019959747111217493,3.946911439018057e-11,-0.09089147040721235,1.1978519704174753e-11,0.00033133684512123954,2.6375090251916395e-08,1.6950670495872724e-09,-0.025312888744582866,1.591162999189528e-09
6.154873420145422e-11,4.301809263886289e-08,0.08000000437598125,2.2669894441424872e-09,3.855038835847941e-10,0.009999998950846412,-6.645739609719869e-11,4.811711621763883e-10,2.0051665998985885e-10,-5.823093895029306e-09,2.6483715749284213e-08,1.3231891368492103e-09
7.923539768295756e-11,4.302255959652734e-08,0.07912000440262851,1.8354357343157487e-09,4.528068466930882e-10,-0.08799999733527317,-6.944409903637249e-11,7.587430466846056e-10,1.6050199874311688e-10,-2.986702889481363e-10,2.7757188451633632e-08,-4.001466122786851e-09
4.599809815900787e-11,4.3020990191873856e-08,0.0799999999865541,1.9503587938344392e-09,4.195742008369055e-10,0.009999999114909189,-7.389532079267175e-11,3.899507561017627e-10,1.2828864543552118e-10,-7.660792431996224e-09,2.9095624476509823e-08,-3.2213352446071564e-09
-1.9316351596407553e-05,4.3016675131053314e-08,0.07998792727129421,-0.0019319312045455463,-4.315359901359023e-10,-0.001206805084936539,1.392333804379784e-11,-0.00024145454143060323,1.0273970040652172e-10,8.7841543839113e-09,-0.024145493258119356,-2.555545332928623e-09
-1.7522782616989463e-05,4.3017218199678055e-08,0.08001095001141147,0.0001798611799754097,5.398990088291576e-11,0.0023022346729253793,-8.463392434738168e-12,-0.00021903828145112715,8.18781143704898e-11,-2.2356190635266412e-09,0.002241626000499997,-2.0861654447511017e-09
-1.5930140998093665e-05,2.8689285595491963e-08,0.0799263185365813,0.00015781360861879328,-1.1844738036660383e-06,-0.008463174694367939,-2.934117244480348e-05,-0.0001713961550804336,6.806469072119952e-11,-0.0029341163986205112,0.004764212637990048,6.851247011401243e-08
-2.217868460567948e-06,-2.3187019189382744e-06,0.08000000120812714,0.001371227256108816,-0.00023473911756417604,0.007368267155797269,-9.813152679660918e-12,-3.2131670398246575e-11,-2.6246768410566546e-09,0.0029341162482680854,0.01713961235957676,-1.782590808815176e-08
1.1435187777397525e-05,-4.6772647688853334e-06,0.08001085158593899,0.0013650796253259088,-0.00023586220507180628,0.0010853208082770688,-5.460726550701165e-06,0.0002082600277917787,-4.80959740354283e-09,-0.0005460716510052973,0.020826006068213315,-1.6162939192495642e-07
