thrust,tau_x,tau_y,tau_z,arm_time
15.20813274383545,-0.009855823591351509,0.03939061239361763,1.43068312752348e-09,6790.52685546875
15.184572219848633,-0.010485577397048473,0.0021782005205750465,1.1309121417113488e-09,2411.2529296875
15.53581714630127,-0.01112720649689436,0.0026442157104611397,8.990838074041108e-10,4839.41357421875
15.205466270446777,-0.0117624681442976,0.011776535771787167,-4.782752860421624e-09,4352.4326171875
15.55543041229248,-0.012397448532283306,0.012413762509822845,-7.847299698937604e-09,4837.85986328125
15.234832763671875,-0.01303210761398077,0.013050897978246212,-7.406346647087503e-09,4353.23388671875
15.271886825561523,-0.01307367067784071,0.011887083761394024,-7.242853872213573e-09,3382.6318359375
15.213217735290527,-0.012867574580013752,0.011461656540632248,2.0609535411608704e-08,3383.69677734375
15.109539985656738,-0.012490158900618553,0.011111186817288399,6.55065335308791e-08,3868.55078125
14.978100776672363,-0.011985257267951965,0.010764161124825478,1.3290279810007632e-07,3868.298828125
14.838144302368164,-0.01138303242623806,0.010376570746302605,2.2759297735319706e-07,3869.37890625
14.692461967468262,-0.010726633481681347,0.01000210177153349,3.4796923387148126e-07,3869.012939453125
14.54396915435791,-0.01003272831439972,0.009649842977523804,4.891128924100485e-07,3870.31201171875
14.39416217803955,-0.009308556094765663,0.009308661334216595,6.43767123165162e-07,3870.854736328125
14.244145393371582,-0.008583249524235725,0.008966845460236073,7.995750479494745e-07,3871.643798828125
14.09476375579834,-0.007888616994023323,0.008613345213234425,9.504307740826334e-07,3871.388916015625
13.946672439575195,-0.007222103886306286,0.008259927853941917,1.094659410227905e-06,3871.98291015625
13.800360679626465,-0.006560266949236393,0.007928727194666862,1.2205007351440145e-06,3874.016845703125
13.656190872192383,-0.005907629616558552,0.0076196035370230675,1.3037317785347113e-06,3872.52587890625
13.514440536499023,-0.005304453894495964,0.007307836785912514,1.3309160067365156e-06,3873.995849609375
13.375293731689453,-0.004774952307343483,0.00698000006377697,1.313669486080471e-06,3872.90673828125
13.238900184631348,-0.004291411489248276,0.006655577570199966,1.2651054248635774e-06,3873.14990234375
13.105354309082031,-0.003813689574599266,0.006360603496432304,1.169532879430335e-06,3876.31787109375
12.974723815917969,-0.003348531201481819,0.006089175119996071,9.960938314179657e-07,3876.374755859375
12.847046852111816,-0.0029423199594020844,0.005809323862195015,7.435289148816082e-07,3874.286865234375
12.722342491149902,-0.0026145968586206436,0.005506847053766251,4.49352683062898e-07,3874.130859375
12.600622177124023,-0.0023253820836544037,0.0052054282277822495,1.4339718745759455e-07,3876.10498046875
12.481877326965332,-0.0020255837589502335,0.004934832453727722,-1.9176397358933173e-07,3876.827880859375
12.364701271057129,-0.0017057619988918304,0.0046826377511024475,-5.822565753987874e-07,3874.553955078125
12.250904083251953,-0.001434776932001114,0.004421701654791832,-1.038353047988494e-06,3875.93994140625
12.14031982421875,-0.0012350622564554214,0.004132695496082306,-1.5042508039186941e-06,3877.073974609375
12.03282356262207,-0.0010667145252227783,0.003837965428829193,-1.9346589397173375e-06,3876.156005859375
11.928313255310059,-0.0008742008358240128,0.00357171893119812,-2.34564731727005e-06,3875.23779296875
11.826723098754883,-0.0006536655128002167,0.003334442153573036,-2.784054004223435e-06,3874.703857421875
11.727994918823242,-0.0004531368613243103,0.0030906572937965393,-3.254684997955337e-06,3876.575927734375
11.632073402404785,-0.0003081429749727249,0.002813616767525673,-3.7010174764873227e-06,3875.702880859375
11.538899421691895,-0.00019327178597450256,0.002518313005566597,-4.065748271386838e-06,3875.243896484375
11.448423385620117,-5.16548752784729e-05,0.0022427253425121307,-4.355228611530038e-06,3873.8427734375
11.360595703125,0.0001368783414363861,0.002000104635953903,-4.623997028829763e-06,3874.81494140625
11.275370597839355,0.0003343150019645691,0.0017619356513023376,-4.899773102806648e-06,3873.251953125
11.192699432373047,0.0004928335547447205,0.0014926642179489136,-5.142074314790079e-06,3875.0400390625
11.112968444824219,0.0006143823266029358,0.0011924169957637787,-5.285365205054404e-06,3388.31982421875
11.035272598266602,0.0007486864924430847,0.0008965544402599335,-5.314587724569719e-06,3387.911865234375
10.959980010986328,0.0009340830147266388,0.00063328817486763,-5.279887318465626e-06,3387.10498046875
10.887059211730957,0.0011537447571754456,0.00039000436663627625,-5.23435119248461e-06,3386.427001953125
10.816471099853516,0.0013567954301834106,0.00012829899787902832,-5.169286851014476e-06,3389.26806640625
10.748167037963867,0.0015179067850112915,-0.0001708678901195526,-5.023942321713548e-06,3386.600830078125
10.68210506439209,0.0016664452850818634,-0.0004854649305343628,-4.756508587888675e-06,3388.56298828125
10.618246078491211,0.0018509887158870697,-0.0007780455052852631,-4.393206836539321e-06,3387.0087890625
10.556547164916992,0.0020836330950260162,-0.0010384507477283478,-3.998462034360273e-06,3388.14892578125
10.496967315673828,0.0023271776735782623,-0.001295335590839386,-3.6024453038407955e-06,3388.961669921875
10.439464569091797,0.002537298947572708,-0.0015826784074306488,-3.1699396458861884e-06,3389.786865234375
10.383997917175293,0.0027118027210235596,-0.0019016191363334656,-2.643462266860297e-06,3388.2509765625
10.330528259277344,0.002891451120376587,-0.0022197552025318146,-2.010992147916113e-06,3390.452880859375
10.279016494750977,0.0031128451228141785,-0.0025068894028663635,-1.3214475984568708e-06,3388.532958984375
10.229418754577637,0.0033681951463222504,-0.00276850163936615,-6.323509182948328e-07,3391.997802734375
10.1816987991333,0.0036146454513072968,-0.003038506954908371,5.007944281487653e-08,3387.791748046875
10.135814666748047,0.0038207732141017914,-0.003341473639011383,7.722119335085154e-07,3392.921875
