px,py,pz,vx,vy,vz,roll,pitch,yaw,wx,wy,wz
2.472852033266315e-08,4.250939687743828e-08,0.07999999998505712,-2.3331570449213668e-09,4.739614686504912e-10,0.009999998966707058,-8.059296641629863e-11,-4.3716495247167765e-10,2.6313891997964585e-08,-8.341471467028263e-09,-3.388649372494972e-08,3.221328383791053e-09
6.703233985256646e-05,4.2506094774674324e-08,0.07995812025898064,0.006704266606291051,-5.067871566488217e-10,-0.004182358609274235,1.6452033065375405e-11,0.0008375946179908484,2.63391739757198e-08,9.7034431477731e-09,0.08375951042097965,2.5305850283097317e-09
4.6771437333707703e-05,4.2506072841590675e-08,0.08002921217234577,-0.00203024498519782,5.1177394607959416e-11,0.007108005953096946,-4.97943634099869e-12,0.0005844657312154817,2.635917950621955e-08,-2.1445695961138695e-09,-0.025312888823759275,2.0006977660809875e-09
2.6510534393100492e-05,4.250594403704363e-08,0.07912030413156534,-0.0019959747111217493,3.946911439018057e-11,-0.09089147040721235,1.1978519704174753e-11,0.00033133684512123954,2.6375090251916395e-08,1.6950670495872724e-09,-0.025312888744582866,1.591162999189528e-09
6.154873430309817e-11,4.301809263908466e-08,0.08000000437598123,2.2669894389350643e-09,3.855038932116109e-10,0.009999998950846328,-6.645740049817916e-11,4.81171162501649e-10,2.0051666009594973e-10,-5.823094089677733e-09,2.648371567295638e-08,1.3231891352783877e-09
8.258023885517404e-09,3.864234947223451e-08,0.079402224305662,7.20046134170716e-08,9.888692515945014e-08,-0.059778007039019095,-8.974224281239535e-06,-1.250698941909042e-05,4.951011115135424e-10,-0.0008974157822060854,-0.001250747059172696,2.3846161267558642e-08
1.0087941481307526e-06,-6.792962633193709e-07,0.0800000000008021,-1.6744947122045655e-09,2.9609636981216414e-10,0.009999999427149443,-5.167440187146011e-11,-2.898664763312812e-10,4.023031592108345e-10,-6.114476997213956e-09,-1.6299993439172106e-08,-3.2213164909866996e-09
1.0231586841541098e-05,-6.792986995757324e-07,0.07999423576499681,0.0009223457160812165,-2.4427650309664754e-10,-0.0005763172511206632,1.2818269856887395e-11,0.00011528465600501998,3.7643818137528657e-10,6.453159462479288e-09,0.011528494600848739,-2.5862121098610866e-09
1.033110592593568e-05,-6.792981741368511e-07,0.08000582588564535,9.816850224845005e-06,5.217998453641006e-11,0.0011590132180572417,-9.255280439579056e-12,0.00011652858480000247,3.55915527243504e-10,-2.202747014821475e-09,0.00012439287810452298,-2.05226511335125e-09
6.7021175600530276e-06,-6.792977707749338e-07,0.08000355835760026,-0.00036288269782929335,4.0084607722847794e-11,-0.00022677863057565166,7.424794453355449e-12,7.11695573312703e-05,3.394846926654241e-10,1.6728250231881204e-09,-0.004535902748360178,-1.6430872730544812e-09
3.1302476312404203e-06,-6.968468540512157e-07,0.07993400223046909,-0.0003568121151535447,-1.5036400579117687e-06,-0.006955632012693225,-3.6124391366609905e-05,5.3895641700344356e-05,8.335228999567841e-10,-0.003612439882622678,-0.0017273915640278557,1.820334260871559e-08
-1.1815405307321637e-06,-3.5868257592508315e-06,0.08000000016732924,-0.0004311788185772718,-0.0002889978907219896,0.006599793687042181,-6.554783475572361e-13,6.27760119786365e-12,7.839452545370737e-10,0.0036124390814879794,-0.005389563559758699,-1.0231868929266012e-07
-5.495682985392159e-06,-6.4893336694383064e-06,0.08001191726830117,-0.000431383973224641,-0.00029025594909445847,0.0011917197994038718,-4.3284920575295155e-06,-2.5402393079888997e-05,6.413662439805143e-10,-0.0004328491403868671,-0.0025402399358562156,-1.9755606081558882e-08
-9.838992561723284e-06,-9.403419668521801e-06,0.0799717848746271,-0.00043440248399710516,-0.0002912047447026216,-0.004013246422976356,-5.079585175441973e-05,-1.7822733360355512e-05,-1.5860120201980242e-09,-0.0046467359753390655,0.0007579659780127887,-2.018466379219957e-07
-8.413155918814012e-06,-1.3467143000422054e-05,0.08000000011527096,0.00014258366507852781,-0.00040637233411165664,0.0028215240650101008,-1.4279830041197186e-11,-4.9396687532404265e-12,-2.05327467656922e-09,0.005079583762810873,0.001782272842543438,-1.460219216881765e-09
-7.010256732648011e-06,-1.7542522034722076e-05,0.07997752124466356,0.00014041253226912303,-0.0004075500424598817,-0.002247877204277802,5.401298287451248e-06,5.454313091586084e-05,-1.7330961339114387e-08,0.0005401312983941025,0.00545431358277914,-1.5424988146293008e-06
-8.19121077827437e-06,-1.7110398429307905e-05,0.08000198903142172,-0.0001181927423619341,4.321235816172968e-05,0.002446773976831944,-3.895787145920074e-12,3.97817142102024e-05,-1.76691917922623e-08,-0.0005401302131862674,-0.0014761416716738433,-2.983650727807519e-08
-9.354539037376945e-06,-1.6701478194488037e-05,0.07997667763560541,-0.00011617284426947676,4.102451893361423e-05,-0.002531144785422063,-5.2347389821147176e-05,6.320576486617845e-05,-2.946113674875683e-08,-0.0052347385330094726,0.00234240509656924,-1.1178850940434132e-06
-1.3220790383295273e-05,-1.9832679892207566e-05,0.08000140470249135,-0.0003866625046527504,-0.00031315229827327964,0.0024726967785260227,-1.2914987432916063e-05,1.5176328869813072e-05,-5.003149111391723e-07,0.00394324208708627,-0.004802942064399118,-4.7242103180363145e-05
-1.708303372857142e-05,-2.297019707735865e-05,0.07997639738017263,-0.00038621093877108317,-0.00031368573266708603,-0.0025007425786891585,-2.6536645504785625e-05,5.234796466950903e-06,-9.718729408000678e-07,-0.0013621653259565907,-0.0009941523099373025,-4.717541344049581e-05
