thrust,tau_x,tau_y,tau_z,arm_time
15.20813274383545,-0.009855824522674084,0.03939061239361763,1.4306830165011775e-09,6777.0029296875
15.184572219848633,-0.010485578328371048,0.0021782005205750465,1.1309119196667439e-09,2409.767822265625
15.53581714630127,-0.011127207428216934,0.0026442157104611397,8.990836963818083e-10,4831.64111328125
15.205466270446777,-0.0117624681442976,0.011776535771787167,-4.782752860421624e-09,4345.8330078125
15.55543041229248,-0.01239745132625103,0.012413762509822845,-7.847300587116024e-09,4830.40185546875
15.234832763671875,-0.013032108545303345,0.013050897978246212,-7.406346647087503e-09,4346.15673828125
15.272224426269531,-0.013047516345977783,0.013061150908470154,-1.1867354876571312e-09,3378.195068359375
15.213728904724121,-0.01282746996730566,0.013266539201140404,9.487495233884147e-09,3377.000732421875
15.104533195495605,-0.012474694289267063,0.013584001921117306,2.440945934267802e-08,3863.30078125
14.976529121398926,-0.01201332826167345,0.01359971147030592,5.0418226038573266e-08,3862.64990234375
14.832551002502441,-0.011464829556643963,0.013440057635307312,9.685111024282378e-08,3863.79296875
14.685612678527832,-0.010835912078619003,0.01316196471452713,1.6931436164213665e-07,3865.03466796875
14.535455703735352,-0.010146498680114746,0.012824187986552715,2.706138104713318e-07,3863.456787109375
14.382579803466797,-0.009403609670698643,0.012455550953745842,3.9924674410940497e-07,3865.9140625
14.227913856506348,-0.008640328422188759,0.01205767598003149,5.504754199137096e-07,3863.5078125
14.07245922088623,-0.007886672392487526,0.011615633964538574,7.251639431160584e-07,3867.554931640625
13.917106628417969,-0.007140005938708782,0.0111392168328166,9.250215384781768e-07,3865.677001953125
13.76264762878418,-0.006378159858286381,0.010651729069650173,1.14221995772823e-06,3866.513916015625
13.609662055969238,-0.005609381012618542,0.01016154419630766,1.3563230822910555e-06,3866.966796875
13.456997871398926,-0.004857892170548439,0.009646846912801266,1.5637832575521315e-06,3868.298828125
13.305476188659668,-0.0041573550552129745,0.009102112613618374,1.7665920495346654e-06,3867.497802734375
13.155705451965332,-0.003485659137368202,0.008549661375582218,1.9675103430927265e-06,3868.43701171875
13.006487846374512,-0.002784617245197296,0.00800829567015171,2.161299789804616e-06,3867.10791015625
12.858662605285645,-0.002078928053379059,0.007477611303329468,2.3043767214403488e-06,3869.15673828125
12.712834358215332,-0.0014302954077720642,0.0069316066801548,2.3826157757866895e-06,3869.093994140625
12.569425582885742,-0.0008623991161584854,0.006363127380609512,2.421187218715204e-06,3868.81787109375
12.428738594055176,-0.0003324076533317566,0.005802325904369354,2.4341229618585203e-06,3870.15283203125
12.290977478027344,0.00020369887351989746,0.0052801817655563354,2.384203753535985e-06,3869.414794921875
12.156306266784668,0.0007240269333124161,0.0047868117690086365,2.2202584659680724e-06,3870.497802734375
12.024839401245117,0.0011669043451547623,0.004285762086510658,1.9462311229290208e-06,3871.742919921875
