thrust,tau_x,tau_y,tau_z,arm_time
9.873331069946289,-0.009758331812918186,0.018088314682245255,0.0,919.7791748046875
10.209883689880371,-0.010387723334133625,0.018893051892518997,0.0,904.1190795898438
9.864043235778809,-0.01101695466786623,0.011029173620045185,0.0,905.1690673828125
10.200475692749023,-0.011646334081888199,0.011660149320960045,0.0,904.1190795898438
9.864447593688965,-0.012274695560336113,0.012291164137423038,0.0,904.6590576171875
9.90267276763916,-0.012903286144137383,0.021433008834719658,0.0,904.8690795898438
9.890910148620605,-0.013530994765460491,0.01293603889644146,0.0,905.6790771484375
9.928030967712402,-0.01318415068089962,0.01271763350814581,0.0,904.779052734375
9.87431812286377,-0.015799958258867264,0.00889606960117817,0.0,904.9590454101562
9.895806312561035,-0.015291890129446983,0.008179246447980404,0.0,904.2990112304688
9.915446281433105,-0.014689664356410503,0.007593095768243074,0.0,904.6890258789062
9.878941535949707,-0.018319744616746902,0.01291569136083126,0.0,904.3890380859375
9.89596939086914,-0.01773947849869728,0.012516976334154606,0.0,904.6290893554688
9.913589477539062,-0.017036767676472664,0.012212192639708519,0.0,904.1790771484375
9.88691234588623,-0.01921267807483673,0.01669825054705143,0.0,904.6590576171875
9.904072761535645,-0.018465368077158928,0.016651630401611328,0.0,904.3590698242188
9.89767074584961,-0.020571645349264145,0.01897987350821495,0.0,905.5590209960938
9.91492748260498,-0.01965923234820366,0.01877571828663349,0.0,904.5390014648438
9.890138626098633,-0.02188219130039215,0.022848505526781082,0.0,905.9190673828125
9.907415390014648,-0.02083102986216545,0.022443391382694244,0.0,904.1190795898438
9.900450706481934,-0.023207440972328186,0.02453216165304184,-6.456029223045334e-05,905.9490356445312
9.917744636535645,-0.02202441357076168,0.02393663115799427,-6.267533171921968e-05,906.0990600585938
9.892982482910156,-0.024514006450772285,0.02775467559695244,0.0,904.4790649414062
9.910089492797852,-0.02326379343867302,0.027035459876060486,0.0,905.0790405273438
9.902920722961426,-0.025472398847341537,0.028871886432170868,-2.7782532924902625e-05,905.1690673828125
9.920129776000977,-0.02406356669962406,0.027935875579714775,-2.3398506527883e-05,904.5390014648438
9.895569801330566,-0.027711808681488037,0.03140634298324585,0.0,904.4790649414062
9.912821769714355,-0.026192964985966682,0.03029611147940159,0.0,904.26904296875
9.903491020202637,-0.027806540951132774,0.029418712481856346,0.0,905.1990356445312
9.920757293701172,-0.026165209710597992,0.028116503730416298,0.0,904.7490234375
9.895095825195312,-0.03028196096420288,0.028704632073640823,0.0,904.6290893554688
9.912343978881836,-0.028506722301244736,0.02720559760928154,0.0,903.9090576171875
9.903876304626465,-0.030435098335146904,0.028671208769083023,0.0,904.989013671875
9.921159744262695,-0.028566882014274597,0.027211807668209076,0.0,904.779052734375
9.896932601928711,-0.032544948160648346,0.030316686257719994,2.338366539333947e-05,906.1290893554688
9.914241790771484,-0.030532529577612877,0.028910059481859207,2.328736627532635e-05,904.509033203125
9.905481338500977,-0.032409265637397766,0.030448637902736664,0.0,904.8690795898438
9.922800064086914,-0.03030839003622532,0.02904137596487999,0.0,904.6890258789062
9.89870834350586,-0.03406044468283653,0.03209765627980232,-2.8493592253653333e-05,905.6190795898438
9.916041374206543,-0.031806789338588715,0.030622869729995728,-2.8417838620953262e-05,905.1990356445312
9.906792640686035,-0.03355851024389267,0.0320962630212307,-8.632097160443664e-05,904.9590454101562
9.924103736877441,-0.03124420717358589,0.030553560703992844,-8.579209679737687e-05,904.7490234375
9.900130271911621,-0.034793563187122345,0.03345410153269768,-0.00012022681767120957,905.1090698242188
9.917448997497559,-0.03236260265111923,0.03182661160826683,-0.00011823768727481365,905.1390380859375
9.907746315002441,-0.03399624675512314,0.033196039497852325,-0.00018146150978282094,904.7190551757812
9.925031661987305,-0.03151359409093857,0.031511493027210236,-0.0001767771173035726,905.1690673828125
9.901219367980957,-0.03490054979920387,0.03422923758625984,-0.00021091860253363848,905.9490356445312
9.918509483337402,-0.03234412893652916,0.03245788812637329,-0.00020399477216415107,904.7190551757812
9.90842342376709,-0.03388414531946182,0.033714659512043,-0.00026137338136322796,905.2890625
9.925684928894043,-0.03130160644650459,0.03190639615058899,-0.0002512724604457617,905.1690673828125
9.902069091796875,-0.03450942039489746,0.034466587007045746,-0.0002797358902171254,905.4990234375
9.919337272644043,-0.03185664489865303,0.032588809728622437,-0.00026739476015791297,905.1690673828125
9.908902168273926,-0.03331788629293442,0.03373201936483383,-0.00031478676828555763,905.01904296875
9.926145553588867,-0.030683433637022972,0.03181225806474686,-0.00029971354524604976,905.2290649414062
9.90276050567627,-0.033729568123817444,0.034216418862342834,-0.00031675733043812215,905.3490600585938
9.920014381408691,-0.031033413484692574,0.032260145992040634,-0.0002999257412739098,905.4990234375
9.909271240234375,-0.03238260746002197,0.033310405910015106,-0.0003378015826456249,905.6190795898438
9.92650032043457,-0.029696054756641388,0.03132130950689316,-0.0003190544084645808,906.4590454101562
9.903335571289062,-0.032591696828603745,0.03355441987514496,-0.0003245974949095398,905.4690551757812
9.920577049255371,-0.029895346611738205,0.03151949122548103,-0.00030488826450891793,905.3490600585938
9.909577369689941,-0.031145485118031502,0.032471075654029846,-0.0003286698483861983,905.3790893554688
9.926794052124023,-0.028449948877096176,0.03044326789677143,-0.0003078757436014712,905.4690551757812
9.903860092163086,-0.03114195540547371,0.032528817653656006,-0.0003065878408960998,905.2290649414062
9.921088218688965,-0.02842698246240616,0.030450599268078804,-0.00028569428832270205,905.1090698242188
9.909811973571777,-0.029569169506430626,0.03127456083893776,-0.0002978222619276494,905.2890625
