thrust,tau_x,tau_y,tau_z
559.0757679420341,567.7603577376307,571.4157681204767,561.2471396994124
558.5831522445592,567.4227104572113,571.3338532645804,561.0708143676178
558.5887184657292,567.8543992213121,571.6814857522194,561.0560027075973
558.0473259414426,567.533645906296,571.6328430359569,560.8516860931968
558.0449789591906,567.9519310377826,571.9619167285379,560.8264361536225
557.5578560533471,567.6033667599742,571.8515299799267,560.6453937977896
557.604990595056,567.986279876928,572.1149101269226,560.6398353174619
557.1129270294242,567.6210117584511,571.9964932821454,560.4608894335279
557.1144524225883,567.9988350479244,572.2746759206204,560.4285512176077
556.5992492819232,567.6448561120444,572.1702015700206,560.2302315127187
556.6165356683088,568.013871768398,572.4209735531156,560.1951260637951
556.1529778998253,567.6295928858782,572.2599543570298,560.0216730896109
556.2036982092878,567.9715262760055,572.4651391283057,560.0001213233921
555.7302515252132,567.5878170845324,572.3066392635699,559.8189038550622
555.74608378477,567.9444425978968,572.5320410253031,559.7689079747532
