px,py,pz,vx,vy,vz,roll,pitch,yaw,wx,wy,wz
6.154870981029347e-11,4.404235152012062e-08,0.08000000437598125,2.2669894134416763e-09,3.8550392374333095e-10,0.009999998950846342,-6.645754673581292e-11,4.811711531233005e-10,2.0051632955698692e-10,-5.823094496180042e-09,2.6483715339889472e-08,1.323189127971885e-09
7.923537305258241e-11,4.404681847813086e-08,0.07912000440262851,1.8354357091211104e-09,4.5280689498718287e-10,-0.08799999733527325,-6.944425492148235e-11,7.587430322683036e-10,1.6050166875726118e-10,-2.9867081773490093e-10,2.77571879147136e-08,-4.001466078096977e-09
4.977453857007117e-11,4.4045784789744754e-08,0.07999999998505711,2.3331097237340046e-09,4.739545374438491e-10,0.009999998966707405,-8.059193063214795e-11,4.3715655390009347e-10,1.282883157008549e-10,-8.341383875893935e-09,3.388591168035998e-08,-3.2213352294835076e-09
-6.700756155811341e-05,4.404071096102231e-08,0.07995812025897994,-0.006704266606332998,-5.067770295232452e-10,-0.004182358609341972,1.6451802133539668e-11,-0.0008375946180043974,1.0300629348372469e-10,9.703316666026203e-09,-0.08375951042149476,-2.5305894028938602e-09
-4.6746659039499056e-05,4.4041224771631916e-08,0.0800292121723466,0.0020302449851736792,5.117750822651472e-11,0.007108005953249265,-4.97984502078832e-12,-0.0005844657312320181,8.30007344467396e-11,-2.1445872734338306e-09,0.025312888823461756,-2.0007006081642095e-09
-2.6733130282776615e-05,3.965584811778299e-08,0.07948557063678789,0.001983716090093786,4.986212247879399e-08,-0.054364799970595935,-8.983696269821853e-06,-0.0003244174592447809,-1.4675886607732785e-09,-0.0008983691994689599,0.02600482734596846,-3.824912486127192e-08
-7.777971328899214e-07,-6.790708434111037e-07,0.08000000420552081,-7.340250124927641e-10,1.7248059993319797e-10,0.009999999541187889,-3.4392377326918495e-11,-2.1339573923517863e-10,-2.8952796904326986e-09,-3.1563823996917137e-09,-7.289713522474043e-09,-1.3227121363764587e-09
-8.202946805747864e-07,-6.912638838054552e-07,0.08009348691623365,-4.432447841211392e-06,-1.4592645903403925e-06,0.009348270952068014,-2.5668974135733384e-05,1.9542980661895493e-05,-5.922122917846383e-09,-0.002566893971520417,0.001954319409711914,-2.7760160199269967e-07
-8.751536168303987e-07,-6.928260173386191e-07,0.08028837238215684,-6.671937769243621e-06,-1.716253265596352e-06,0.019488546147421234,-8.004906179431334e-05,6.085852277651484e-05,-1.3418241718578739e-08,-0.0054380087370631365,0.004131554247428672,-5.312219805600831e-07
-8.840156053532361e-07,-6.283505092710068e-07,0.08063622458678014,-4.945862077593173e-06,6.522564255046815e-07,0.034785220713431375,-0.00016660220270129156,0.00011670654968116536,-2.799562471364067e-08,-0.008655313966679531,0.005584802834452692,-7.689889627501568e-07
-7.739667385686484e-07,-4.0292822768913054e-07,0.08117176861973638,1.1451575116928628e-06,7.1537135244694495e-06,0.05355440868054511,-0.0002873435839132901,0.0001841067630919589,-5.30506620303012e-08,-0.012074137759023967,0.006740021750982917,-9.757015098075027e-07
-4.6818312341233876e-07,1.1579402228757228e-07,0.08189978895154189,1.0712721561884704e-05,1.9518926762465332e-05,0.07280205467728919,-0.0004444009766671811,0.00027287196728242825,-9.727208669156425e-08,-0.015705738297261053,0.008876521476067576,-1.1744693662545512e-06
1.3466072632419578e-07,1.1030254963550286e-06,0.08282290473897246,2.45236244035362e-05,3.9795261890537794e-05,0.09231163938221112,-0.0006383583744462048,0.0003873917047532758,-1.7304269340238686e-07,-0.019395737337278254,0.011451976237278337,-1.3771936310906876e-06
1.1646034483947e-06,2.776472836058184e-06,0.08394103484904801,4.386463569517547e-05,7.014410143012574e-05,0.11181315306507829,-0.0008693136618583689,0.0005288255381606315,-2.936867713847892e-07,-0.023095523317067566,0.014143388534575745,-1.402612355146289e-06
2.781067065845536e-06,5.3961808313314064e-06,0.08525260822334264,7.013463330945606e-05,0.00011283294334929437,0.13115763138183142,-0.001137090056659448,0.0006977236129772795,-4.7781888168684e-07,-0.026777628347762913,0.016889817646291855,-1.4693149144061463e-06
5.173152356294269e-06,9.26388021838784e-06,0.08675474231627237,0.00010479919055502897,0.00017036746674006792,0.15021396451455446,-0.001440631056310279,0.0008947867721418004,-7.472955984289381e-07,-0.030354078740922982,0.01970633457127108,-1.5489545492888822e-06
8.560407314198038e-06,1.4721108276023459e-05,0.08844359488702697,0.00014946445511990853,0.00024543066005446956,0.16888623398594133,-0.001778079045047864,0.001120644015084678,-1.1269705173982726e-06,-0.03374476093355216,0.02258575656612348,-1.6189897857339521e-06
1.3193466079320057e-05,2.2146013427712004e-05,0.09031462233899629,0.0002059538456435094,0.0003406601652813735,0.18710436857111,-0.002147636685444711,0.001375449906100271,-1.6437204466901217e-06,-0.03695569996747707,0.025480642019007585,-1.6601107015298004e-06
1.935400805532953e-05,3.19503187575651e-05,0.09236278138316494,0.00027632732947122215,0.0004585344843317352,0.20481847782423393,-0.0025481076706667795,0.0016586792796864408,-2.325153200695056e-06,-0.040046995679710456,0.02832302004200227,-1.6444339076784958e-06
2.735365664723135e-05,4.4577444171228827e-05,0.09458268003708413,0.00036275594567612885,0.0006015452372532093,0.22199378656825575,-0.0029783424082521106,0.001969475517148331,-3.1992621577987566e-06,-0.0430233158521246,0.031079747597947818,-1.5305333080502461e-06
3.7536029080446595e-05,6.050639976236039e-05,0.09697071007046704,0.0004671797680818938,0.0007721158674273242,0.23880878146936935,-0.003437018681665104,0.0023075438813004376,-4.296678154790842e-06,-0.04586739346213807,0.033807015718083665,-1.2994392636242112e-06
5.027200343413484e-05,8.024388479875818e-05,0.09952244028905585,0.0005915423883839328,0.0009730333119490511,0.25518129261752814,-0.003921652816982821,0.002672853708649649,-5.650111714128887e-06,-0.04846307744878392,0.03653123491564204,-9.325735114546273e-07
6.595945450973686e-05,0.00010432048742412385,0.10223289919038005,0.0007379432422112692,0.0012069459561636208,0.27105743130941445,-0.004429841711295219,0.0030650833315915326,-7.2922681859172195e-06,-0.050818419396014544,0.0392233078192,-4.2883921989414115e-07
8.502270923753055e-05,0.00013328710052870838,0.1050967723731079,0.0009087664402412746,0.0014760738472087737,0.2864030658714873,-0.00496024398907863,0.0034831244966070933,-9.252698439327423e-06,-0.053039587157660904,0.04180457825036116,2.315819280718999e-07
0.00010791083257936224,0.00016771318938286242,0.10810854056436207,0.0011065202888338053,0.0017824458836401033,0.30119788361783983,-0.005512073722389886,0.003925393937166129,-1.155751671701576e-05,-0.055182120968899295,0.044227546994318946,1.1011578320994993e-06
0.0001350951543822704,0.00020818615770595432,0.11126257696049785,0.0013335136631009382,0.002128381782647232,0.3154313207323539,-0.006083748949427996,0.004390688580313466,-1.4233011512225205e-05,-0.05716641178204276,0.04653023620121484,2.2295251207880367e-06
0.00016706732458436063,0.00025530947948286813,0.11455319410213136,0.0015917691316111775,0.002516583680736911,0.3290975130215343,-0.0066724179371634865,0.0048785215003745415,-1.7308339154574058e-05,-0.05886547518552113,0.048784264274390726,3.6185883979264238e-06
0.00020433862180278036,0.0003096988523166934,0.1179746844603673,0.0018833072104209208,0.0029496105868368322,0.34219466565258994,-0.007275111313947438,0.005388482601144963,-2.0812498577137614e-05,-0.06026754064946562,0.05099731711204587,5.2291782079948725e-06
0.000247439541186871,0.0003719781161723026,0.12152135386458601,0.0022104653806704626,0.0034293388196133677,0.35472433813576204,-0.00789015525574786,0.005919381868877691,-2.4767808855867432e-05,-0.06150215982485651,0.05309140339001213,7.044248696196151e-06
0.00029691825579343425,0.0004427772281645501,0.12518754811914468,0.0025758178892949734,0.003957103846496735,0.3666907637063122,-0.008517075859326494,0.006469269674958242,-2.9187986595962818e-05,-0.06268932442622985,0.05499056038571202,9.107330726190628e-06
0.00035333788651647157,0.0005227322283210276,0.12896767400599402,0.0029817248622700534,0.004534383893946944,0.3781002851779442,-0.009155102330334342,0.0070364005039413565,-3.4084631646310696e-05,-0.0637993426661815,0.05671519990412643,1.1481101258352767e-05
0.00041727406583373086,0.0006124848671997414,0.13285621550163643,0.0034300422193062987,0.005163202429002806,0.38896087142088326,-0.009802073195178791,0.007619989343510213,-3.947483762750272e-05,-0.06469313872790339,0.05836137603961998,1.416960200026246e-05
0.0004893140352659938,0.0007126800901360965,0.1368477460779657,0.003922371705486085,0.005845711667468475,0.399281723187992,-0.010455106838392656,0.008219814627095283,-4.5379572112738844e-05,-0.06529869019846356,0.059985437000354094,1.7103399505539953e-05
0.000570056722029602,0.0008239623114877688,0.14093693789933548,0.004460574202032735,0.00658340618312204,0.4090729650110575,-0.01111228239607857,0.008835119319789423,-5.181315415547432e-05,-0.06571207198356424,0.06153383432888376,2.0215514953975683e-05
0.0006601120888867118,0.0009469730968458246,0.14511856852259608,0.005046923867402584,0.007376929356609688,0.4183453984338711,-0.011773294323088494,0.009464120466912529,-5.8776101506217786e-05,-0.06609482436354779,0.06290396932331108,2.3516977213162345e-05
0.0007600989204369834,0.001082351344467519,0.14938752588676546,0.005683669643086205,0.008226730661889598,0.4271103287642332,-0.012438308327206585,0.010104761140465969,-6.626149609214717e-05,-0.06649407893827963,0.06406843985175206,2.7079136488371088e-05
0.0008706421391868077,0.0012307342665445233,0.15373881208083012,0.006372493286638395,0.00913381389342074,0.4353794358343143,-0.01310637719825105,0.010755848287866528,-7.426890913268263e-05,-0.06679853776346062,0.06511363657092505,3.093576190796694e-05
0.0009923714181668526,0.0013927567167138178,0.1581675457814118,0.007114522827178844,0.010099698514494219,0.44316463586203997,-0.013775254793147805,0.01141721367680846,-8.280898599973733e-05,-0.06687829419315627,0.06614204863644099,3.502420379076375e-05
0.0011259214042276698,0.0015690484793455448,0.16266896379087756,0.007910907150971968,0.011125607810813468,0.45047799413711925,-0.014442841216227369,0.012088697937712462,-9.189181063690537e-05,-0.0667479700276354,0.06715456269675123,3.923958461314787e-05
0.0012719320442889058,0.001760231673144068,0.16723842173303033,0.00876329090639773,0.012211838810556225,0.45733164747522886,-0.015108552668338642,0.012769130918942922,-0.00010151169032344286,-0.0665591915093391,0.06805008943210293,4.354188956586177e-05
0.0014310474335975803,0.0019669204000787007,0.17187139430903622,0.009673620582424984,0.013358072746661866,0.46373776126935823,-0.015773011869670322,0.013456497529503786,-0.00011164695105571924,-0.06643263277735925,0.06874412136610639,4.798749818764961e-05
0.0016039133512286375,0.0021897222370309013,0.17656347504856565,0.0106434731506756,0.014564268951840152,0.46970847134376387,-0.016436457270951166,0.014149129016116783,-0.0001222770278148425,-0.06632987052853906,0.06927129038965069,5.264781017314976e-05
0.0017911572610382676,0.0024292182114105903,0.18130907979335684,0.011673944102330396,0.01583132182090995,0.47512621297018964,-0.017097525982577008,0.01484625892329216,-0.00013339271517817433,-0.06609075894845393,0.06972183313332386,5.752665404872775e-05
0.0019934108640740954,0.0026859886606676584,0.1861032092454108,0.012765634395002598,0.017160249123087352,0.48004969773406403,-0.017754162529771488,0.015547888073419669,-0.00014499657092889863,-0.06564602328972502,0.07017248644452881,6.251070945362228e-05
0.0022113092863798207,0.0029606089378740193,0.19094129214711908,0.013919400558623125,0.018551398392715326,0.48452194762956424,-0.018405146243202393,0.01625353767730763,-0.00015708224025148324,-0.06507915737280048,0.07057528096628504,6.750391557621496e-05
0.002445490003635007,0.003253646799510021,0.19581908013003144,0.015136597197112477,0.02000422369085301,0.48857546857074613,-0.019050746158569016,0.01696164840232082,-0.00016962172763080593,-0.06453916966252544,0.07082214078989665,7.251246796001136e-05
0.0026965904485428635,0.0035656623448608515,0.20073257683525508,0.016418594356303058,0.021517941715446347,0.49223567323576395,-0.019691776876032772,0.01767027886876365,-0.00018257615880537363,-0.06408064321284093,0.07087484717117357,7.761484273979094e-05
0.0029652454358852142,0.0038972093280165783,0.20567800379805612,0.017766121303036012,0.023092332284577317,0.49552454692995296,-0.02032814269418114,0.018378306124413896,-0.0001959191131691861,-0.06361253552937676,0.07081525100640015,8.285349824076396e-05
0.00325208574923984,0.0042488352072486,0.2106517720009861,0.01917920434368631,0.024727821390396913,0.4984612076961561,-0.02095845095265694,0.019085747053416754,-0.00020964561674002494,-0.06300511691089675,0.0707573552979215,8.817043916187507e-05
0.0035577384337161025,0.004621079320970475,0.21565045915378908,0.020657770839918727,0.026424763223390102,0.5010624844725174,-0.021581099003313862,0.019792853791356983,-0.00022375577278270213,-0.062237379644197094,0.07072468994841342,9.345679015838967e-05
