px,py,pz,vx,vy,vz,roll,pitch,yaw,wx,wy,wz
2.651053439272542e-05,5.8894086131998444e-08,0.07912030413156534,-0.001995974711121784,3.946923599963994e-11,-0.09089147040721211,1.1976880331154329e-11,0.0003313368451212311,2.6375085098387337e-08,1.6950674026121917e-09,-0.025312888744583276,1.5911629371962312e-09
6.154835963670868e-11,5.940623473478115e-08,0.08000000437598125,2.2669894259457785e-09,3.855039061287713e-10,0.009999998950846356,-6.645904639234314e-11,4.811711603874549e-10,2.0051150764118208e-10,-5.82309435497381e-09,2.6483715561934038e-08,1.3231891278948449e-09
7.923502285181583e-11,5.9410701692845e-08,0.07912000440262851,1.8354357070769093e-09,4.528070323150859e-10,-0.08799999733527324,-6.944575454395583e-11,7.587430400117426e-10,1.6049684623376164e-10,-2.986708143971907e-10,2.7757187962175392e-08,-4.001466138862543e-09
4.9774188549739247e-11,5.9409668004595836e-08,0.07999999998505711,2.333109720610948e-09,4.739545074233655e-10,0.009999998966707363,-8.059343159690152e-11,4.3715656393056157e-10,1.2828349262817152e-10,-8.341383652955904e-09,3.388591168404668e-08,-3.2213352845725887e-09
-6.700756155846381e-05,5.940459417573408e-08,0.07995812025897994,-0.0067042666063329755,-5.067770711249525e-10,-0.0041823586093420306,1.6450307445908354e-11,-0.0008375946180043917,1.0300146999427454e-10,9.703317303140382e-09,-0.08375951042149443,-2.530589568582733e-09
-4.674665903984932e-05,5.940510798618479e-08,0.0800292121723466,0.0020302449851737165,5.117749434913838e-11,0.007108005953249229,-4.981160869658021e-12,-0.0005844657312320101,8.299591058160501e-11,-2.1445694299305606e-09,0.025312888823462276,-2.000700609462245e-09
-2.6485756099484222e-05,5.9405514924936645e-08,0.0791203041315677,0.001995974711095817,3.946936600337523e-11,-0.09089147040706008,1.197679630263505e-11,-0.0003313368451407393,6.708514197563409e-11,1.6950671614062877e-09,0.025312888744285725,-1.5911652464322744e-09
2.4716746501734382e-08,5.991836447741273e-08,0.08000000437598125,-2.2669883717586615e-09,3.8550366708586677e-10,0.00999999895084644,-6.645902105105191e-11,-4.811705638481291e-10,2.624165866949249e-08,-5.823091023977977e-09,-2.6483698026029654e-08,-1.3231920297568807e-09
2.469905984283354e-08,5.992283143144678e-08,0.07912000440262851,-1.8354351950384137e-09,4.528066708858137e-10,-0.08799999733527317,-6.944569527515905e-11,-7.587422582450224e-10,2.6281673244309543e-08,-2.9866742125630594e-10,-2.7757169438547367e-08,4.0014574798250996e-09
2.4728519934978143e-08,5.99217978536263e-08,0.07999999998505711,-2.333157055239551e-09,4.739614841235881e-10,0.009999998966707252,-8.059457464319683e-11,-4.3716495309034283e-10,2.6313886528248114e-08,-8.341454026332154e-09,-3.38864938018187e-08,3.2213283155376605e-09
6.703233985216834e-05,5.991849575044242e-08,0.07995812025898062,0.0067042666062910585,-5.067871554732753e-10,-0.004182358609274015,1.6450248691060666e-11,0.0008375946179908426,2.6339168505400637e-08,9.70342558356429e-09,0.08375951042097976,2.5305851096263455e-09
4.6771437333309225e-05,5.991847381754961e-08,0.08002921217234577,-0.0020302449851979354,5.117738419812961e-11,0.007108005953098288,-4.9812211778504764e-12,0.0005844657312154723,2.635917403556897e-08,-2.1445696515815115e-09,-0.025312888823760663,2.000697683853778e-09
-5.983682570352185e-06,-4.306147180032111e-06,0.08003124204223284,-0.00026196930732076413,-0.00018427810999391915,0.0031241958706703355,-3.808201412530993e-06,5.450825607845342e-06,5.952419684133912e-09,-0.00038081842315985167,0.0005450821329024668,2.513654240581465e-07
-2.1277851194050096e-05,-1.9700293617000038e-05,0.08000602702072712,-0.0007631593452673292,-0.00023953080969548964,0.0015589092482088676,-2.982905115698511e-05,9.071071932539825e-05,-5.8385614382038e-06,0.00302627571761068,-0.009503073691124743,-5.3116174140621246e-05
-3.60634610156067e-05,-3.185555771375627e-05,0.08000000000129079,-3.6110257990771424e-05,-3.177770118442406e-05,0.0003179392858817457,-1.4729012436472675e-12,-1.5510209677568289e-12,-6.3650653425739615e-06,0.0003972206229741516,-0.00045137753639315096,1.2121016148991739e-10
-4.3939641927808714e-05,-4.220409318776955e-05,0.08000000000157066,-4.093771936881872e-05,-4.003960616929193e-05,0.0018760609838649296,-3.731477942506004e-12,8.860239172229109e-12,-6.364395586299279e-06,0.0005004941234777713,-0.0005117205970577868,1.21963401471125e-10
-3.2086612002273e-05,-5.315800024404001e-05,0.08001956777711006,0.0008266287892473023,-4.8059741722235337e-05,0.00233196958835443,-5.998567278136561e-12,0.00039146958100978637,-6.378070171196239e-06,0.0006006770049750674,0.010342408773146078,1.7301762177294562e-07
4.079157294043435e-05,-6.468653883308435e-05,0.08007246270044188,0.0002208689299358207,-5.632852053145057e-05,0.0017946753230396772,-6.5187913663835745e-12,0.0014509380487109599,-6.25404116946828e-06,0.0007034924726063173,0.0027909288461912124,1.0010825492774911e-06
2.5464594072866054e-06,-7.65934830777647e-05,0.08003155802355714,-0.0006721220471133595,-0.00020764066117773968,-0.0023870285466839705,-9.23335354393092e-05,0.0009376974473228682,1.4644646012611273e-05,-0.005381000401116334,-0.009232506799851043,0.0005058083043278081
-8.703736714386067e-05,-0.00010004468851603762,0.07996929071903464,-0.000653320300341429,-0.0007404789267753297,-0.0037691884610846337,1.835914927600642e-05,-0.00015674882277781827,8.704035043518534e-05,0.005703533390883432,-0.005575227364341255,0.0006523733872343304
