thrust,tau_x,tau_y,tau_z
570.6637202345883,554.7832267244013,542.1341365302179,558.696082338427
570.6982626583331,554.6298113639618,541.7883775651852,558.4868454801122
570.8039696736126,554.784152955922,542.2366395147538,558.850900349298
570.8738038100724,554.8511921738286,542.4073111048448,558.9850509419649
570.9697958447367,555.0398003824782,542.8532766552148,559.3103055214681
570.9908924133182,554.9451228642188,542.5833829190099,559.1007924997849
571.0735245797889,555.12466675449,543.0368307328248,559.4340689633417
571.2359077452784,555.1769221642083,543.2729041869266,559.7292729702148
571.2378712622556,555.1101846654573,543.0740167131894,559.5252045927423
571.1987275738969,555.3416444179468,543.5240177709368,559.6924876677449
571.2529053566301,555.5470780987333,544.0035566043999,559.9926393395971
571.3365240676343,555.4798319312149,543.9368900422186,559.9645995034977
571.3028279183214,555.7158775987313,544.3878052006943,560.1341797465393
571.344289838315,555.9248430938485,544.8871544503872,560.42730492972
571.360308718482,556.0599822279468,545.2004641408028,560.5567066360533
571.3757670902995,556.2785448340686,545.7437484158354,560.8478789437042
571.3464251623602,556.2689935647319,545.7555724856801,560.722734300342
571.359848868359,556.4853090931246,546.3009646949043,561.007562292986
571.3682461400161,556.7145060089753,546.8654299682934,561.2879160270425
571.340336445385,556.7546665742974,546.9833827626883,561.2072178894194
571.3425998730427,556.9824734031178,547.555618182979,561.4804757177934
571.3243228139978,557.1428802381397,548.0096462574273,561.654898036103
571.3156791970898,557.3629671435556,548.6039609927525,561.9329271860319
571.2762596416792,557.4422219356499,548.8553711856517,561.917557842746
571.2726820969654,557.6937004969697,549.4545320381638,562.1673236427272
571.2683621182865,557.9490203036701,550.0607888242589,562.4123622886697
571.2683621182865,557.9490203036701,550.0607888242589,562.4123622886697
571.2016621153334,558.3121567445372,551.1029304831302,562.7679080726758
571.1969973852597,558.5720143727051,551.5557904377885,562.9489394979151
571.1498492639909,558.7785531994734,552.318936578141,563.216018591119
571.1196359822374,559.0057454000648,552.8431901414273,563.335617287658
571.0987897139385,559.2949209270263,553.4974562067445,563.5634056187638
571.0588593734419,559.5563657534436,554.1880193647395,563.8229790775346
571.0087398174336,559.8031665159566,554.8985660484183,564.0975548400497
570.9645264800323,560.05744939567,555.5737117319366,564.3287936908861
570.9346138819303,560.3589171595046,556.2629282575044,564.5413702582541
570.9102440599761,560.6805265578532,556.9444717722995,564.7331006287056
570.8761145811982,560.9819299311611,557.6367001773691,564.9460903535081
570.8289481149783,561.2474553660243,558.3425262573111,565.1929465450457
570.7786396566378,561.5060226670123,559.0508225532958,565.443275215996
570.7385137585193,561.8006931890943,559.7461513141816,565.6539037805816
570.7098452939487,562.1404061280543,560.4257793239077,565.8170041530348
570.6802556157719,562.4869226835964,561.1006416584747,565.9703121905621
570.6370097346054,562.7949583429461,561.7837285632802,566.157993371991
570.5807046909099,563.0625763592001,562.4745094357805,566.3804737166746
570.5243630048944,563.3358218879494,563.1590882814132,566.5912398093459
570.4789408666401,563.6586039039792,563.8242440018591,566.7470536523223
570.4403929799088,564.0222131052853,564.4718489464391,566.8575012292621
570.39300081182,564.3728947671088,565.1167501294425,566.9758026505986
570.3275698727371,564.669318586045,565.7689043717122,567.1417412553322
570.2495602986295,564.9288922694169,566.4231355376304,567.3361559662375
570.1735218397357,565.2105392898894,567.0636395340681,567.5001323503889
570.1062176431282,565.5487956679366,567.6808910053275,567.6003145562504
570.0381179073116,565.9140605777256,568.2822912350507,567.6671706608946
569.9541917660176,566.2432058805259,568.8828019661842,567.7627622622205
569.8502458490833,566.5088970052983,569.4878319883817,567.9121736525912
569.7361264797411,566.7501323464611,570.0878559038041,568.0747891498762
569.6250421675642,567.0305766301321,570.6677795107707,568.1875115715372
569.5183026162541,567.3661615526646,571.2233998092308,568.2360666163177
569.4034533921534,567.7068536011205,571.7655984234418,568.2709546937664
569.268655381879,567.9904734280206,572.3069669026575,568.3525170912595
569.1155556742549,568.2116709662259,572.8476519259962,568.4835493763112
568.9556996492691,568.4283217852566,573.3760115777895,568.604998093575
568.7992269968001,568.6969229165247,573.8795299156913,568.6616842951368
568.6419139656282,569.0096030147023,574.3597588592975,568.6633464268818
568.4712405117571,569.3014161411824,574.8285048649493,568.674566464287
568.2805576114271,569.5226203212894,575.2943602589465,568.7427548797925
568.075581883148,569.6937114485387,575.7532717489322,568.8448182590287
567.8679395503978,569.8823030675335,576.1930501767611,568.9129966130118
567.6627234426184,570.1278501189752,576.6058780289422,568.9097218611156
567.4522671989312,570.3968436968753,576.9974385611133,568.8700600000029
567.2263323033028,570.6208769565468,577.3786891653683,568.8614195374167
566.6533527739483,570.5713866116616,577.6688853614176,568.7592220418288
566.7320723225748,570.8931771028458,578.1146961005401,568.9676796943742
566.4809862210093,571.051102916857,578.4523985238925,568.9719674895839
566.230155871755,571.2601857784658,578.7640953401233,568.9095240382362
565.9717799807465,571.4671435995256,579.0567662747412,568.8346058072813
565.6989646053167,571.6117328398402,579.3390364577713,568.8055446327188
565.4150153328683,571.6927479476151,579.610294033983,568.8211411994225
565.1325952256551,571.7740496803804,579.8632528795104,568.8222839497198
564.8505012401998,571.8995493325646,580.091294003466,568.757941539817
564.5661679632896,572.0584703725007,580.2955165897405,568.6428864908061
564.2730891422102,572.189905208581,580.4833434235684,568.5386816264157
563.9696657572074,572.2528673042563,580.6592861807536,568.4843014662129
563.6600270829665,572.2714865621704,580.8213464896832,568.4542428986949
563.3501492521204,572.3066684888083,580.9635410047147,568.3886029036579
563.0422462333363,572.3878328583685,581.0822028210345,568.2600125052
562.7321832477628,572.481291906086,581.1809556920269,568.1030686762347
562.4169517700107,572.5298421867635,581.2644935858117,567.97389551028
562.0966365786908,572.5167491045073,581.3353892444917,567.8876874795253
561.7751239942959,572.4822610924845,581.391077193526,567.8039764789626
561.4560510647649,572.477797099812,581.4273932225448,567.6729977773914
561.1394790067806,572.5084853926744,581.4434768740847,567.4914886920308
560.82318899734,572.5296835185557,581.4420965774619,567.3043206946318
560.50568982795,572.4992257997678,581.4270678270256,567.152732707294
560.1879776742227,572.4226788433576,581.399324073508,567.0301946301456
559.8728256948307,572.3455646180929,581.3569513207557,566.8921010861221
559.5619917817743,572.3008248237676,581.2977640310809,566.7071022905839
559.2555603780867,572.2743893267385,581.2216551054989,566.4906199012938
558.9527420198547,572.2232242961379,581.1307330438444,566.2858408484483
558.6531609676737,572.124822644057,581.0275945208249,566.1146436656309
558.3572363029646,571.9995893114399,580.9131765311746,565.9564570169216
