0.000000, 0.000000, 0.000001, 0.000000
0.000000, -0.000001, 0.000000, 0.000000
0.000048, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000254, 0.000000
0.000000, -0.000254, 0.000000, 0.000000
0.009524, 0.000000, 0.000000, 0.000000
0.000000, 0.007772, 0.000000, 0.000000
0.000000, 0.000000, 0.007772, 0.000000
0.000000, 0.000000, 0.000000, 0.004230
0.000000, 1.554485, 0.000000, 0.000000
0.000000, 0.000000, 1.554485, 0.000000
0.000000, 0.000000, 0.000000, 0.846024
